編號,車位類別,車位價格,車位面積平方公尺
RPVNMLNKNHLFFAA77CA,坡道平面,0,41.39
RPTNMLKMNHLFFAA47CA,坡道機械,0,
RPPOMLNJNHLFFBA27CA,坡道平面,0,15.27
RPQNMLOJNHLFFBA37CA,塔式車位,0,
RPWOMLNJNHLFFCA08CA,坡道平面,0,34.50
RPVPMLOJNHLFFCA18CA,升降機械,0,15.41
RPUQMLOJNHLFFCA18CA,坡道平面,2100000,36.68
RPXOMLNJNHLFFDA28CA,坡道平面,0,
RPROMLNLNHLFFDA87CA,坡道平面,2500000,33.81
RPTOMLOJNHLFFEA08CA,坡道平面,0,35.61
RPXNMLQJNHLFFEA58CA,升降機械,0,16.32
RPTNMLTJNHLFFFA58CA,升降平面,2000000,41.71
RPUNMLMJNHLFFAA57DA,升降平面,0,26.44
RPWOMLOJNHLFFCA28DA,坡道平面,0,21.85
RPWPMLNJNHLFFEA48DA,坡道平面,0,13.91
RPXNMLRJNHLFFCA58DA,坡道平面,0,47.52
RPQOMLKKNHLFFBA27DA,坡道平面,0,
RPQOMLKKNHLFFBA27DA,坡道平面,0,
RPQNMLOLNHLFFFA97CA,坡道平面,0,
RPTNMLKKNHLFFFA77CA,坡道平面,0,45.12
RPTNMLKKNHLFFFA77CA,坡道平面,0,45.12
RPTNMLKKNHLFFFA77CA,坡道平面,0,45.12
RPTNMLKKNHLFFFA77CA,坡道平面,0,45.12
RPTNMLKKNHLFFFA77CA,坡道平面,0,40.53
RPTNMLKKNHLFFFA77CA,坡道平面,0,40.53
RPWNMLSKNHLFFFA88CA,其他,0,23.47
RPWNMLSKNHLFFFA88CA,其他,0,23.47
RPWNMLSKNHLFFFA88CA,其他,0,23.47
RPWNMLSKNHLFFFA88CA,其他,0,23.47
RPVNMLTKNHLFFEA78CA,坡道平面,0,36.91
RPQNMLKLNHLFFEA47CA,升降機械,1800000,12.73
RPOPMLNLNHLFFDA67CA,坡道平面,0,
RPXOMLQKNHLFFDA68CA,坡道平面,0,
RPWOMLQJNHLFFCA38CA,坡道機械,0,14.96
RPTNMLPJNHLFFCA87CA,坡道平面,0,36.71
RPTNMLPJNHLFFCA87CA,坡道平面,0,36.71
RPTOMLNJNHLFFCA77CA,塔式車位,800000,
RPPOMLMKNHLFFBA27CA,坡道平面,0,
RPXNMLQJNHLFFAA18CA,坡道機械,0,17.88
RPXNMLQJNHLFFAA18CA,坡道機械,0,17.88
RPUOMLOJNHLFFDA08CA,坡道平面,0,42.92
RPVOMLKKNHLFFDA87CA,坡道平面,0,33.87
RPVOMLKKNHLFFDA87CA,坡道平面,0,33.87
RPOPMLTKNHLFFDA18CA,坡道平面,2500000,31.42
RPRPMLKLNHLFFDA67CA,坡道平面,0,37.69
RPPQMLQJNHLFFEA08CA,坡道平面,0,14.72
RPPQMLQJNHLFFEA08CA,坡道平面,0,12.76
RPQOMLMKNHLFFEA67CA,坡道平面,0,
RPOOMLMJOHLFFEA47CA,升降機械,1050000,19.81
RPPNMLPJNHLFFAA37DA,坡道平面,1000000,
RPSOMLMKNHLFFCA77DA,升降機械,0,
RPPNMLQJNHLFFCA67DA,坡道機械,1600000,19.36
RPOOMLKKNHLFFFA47DA,塔式車位,950000,15.12
RPUNMLPJNHLFFDA18DA,坡道平面,2500000,27.02
RPOPMLTJNHLFFDA18DA,坡道平面,0,41.31
RPXNMLMKNHLFFDA28DA,坡道機械,0,
RPVNMLTJNHLFFCA58DA,坡道平面,0,39.58
RPROMLTJNHLFFCA28DA,坡道平面,0,45.93
RPXQMLKKNHLFFCA28DA,坡道平面,0,39.83
RPXQMLKKNHLFFCA28DA,坡道平面,0,39.84
RPRPMLOLNHLFFCA08DA,坡道平面,0,42.22
RPWNMLPJNHLFFFA48CA,塔式車位,1200000,13.81
RPXNMLQKNHLFFEA68CA,坡道平面,0,46.40
RPXNMLQKNHLFFEA68CA,坡道平面,0,46.40
RPXNMLQKNHLFFEA68CA,坡道平面,0,31.64
RPXNMLQKNHLFFEA68CA,坡道平面,0,31.64
RPXNMLQKNHLFFEA68CA,坡道平面,0,31.64
RPXNMLQKNHLFFEA68CA,坡道平面,0,31.64
RPRNMLRJNHLFFEA08CA,坡道平面,0,
RPPPMLTKNHLFFDA28CA,坡道平面,2600000,39.52
RPSNMLQJNHLFFDA97CA,坡道平面,0,
RPPOMLQJNHLFFDA77CA,坡道機械,0,7.76
RPQOMLQJNHLFFDA87CA,坡道機械,0,7.76
RPPPMLQJNHLFFDA87CA,坡道平面,0,
RPQNMLKKNHLFFCA17CA,坡道平面,0,40.56
RPTNMLTJNHLFFCA28CA,坡道平面,0,
RPPOMLTKNHLFFCA08CA,坡道平面,0,34.65
RPPOMLTKNHLFFCA08CA,坡道平面,0,34.65
RPSNMLQJNHLFFBA77CA,坡道平面,0,
RPRNMLTJNHLFFBA97CA,升降平面,0,12.26
RPQNMLTKNHLFFAA87CA,坡道平面,0,40.27
RPVNMLKKNHLFFAA47CA,坡道機械,0,15.58
RPWOMLQJNHLFFAA18CA,坡道平面,1700000,33.98
RPUNMLNKNHLFFAA67CA,坡道平面,0,47.42
RPRNMLNJOHLFFAA37CA,坡道平面,0,23.01
RPPPMLNKNHLFFCA57CA,坡道平面,1050000,
RPUOMLLKNHLFFCA77CA,坡道平面,0,14.97
